1.327775599840882315e+01,1.280628875678139877e+01,1.325694625094716628e+01,1.377204724772097144e+01,1.343886267973001836e+01,1.370881129649049868e+01,1.790466119714724802e-01,3.258152639157212982e-01,2.817013000389358979e-01,2.610725571191992445e-01,6.803360503310323937e-01,6.245810601799970385e-01,6.951515765368448951e-01,5.790481466887590356e-01,4.878256584044460276e-01,4.033464564093316440e-01,8.613435408899491330e-01,4.514429530505188470e-01,4.104750001277323590e-01,7.949119709989825866e-01
1.289438489158502499e+01,1.312197618917832287e+01,1.306951956529472625e+01,1.340549533791075554e+01,1.344892814236165357e+01,1.358988618377571100e+01,1.353723625724943957e+01,1.354957066309649427e+01,1.354970106135570873e+01,1.470602258134013951e+01,1.475673651799702668e+01,1.460338557397478176e+01,2.287620633580434770e+00,2.113404967203937002e+00,5.150722460204900655e-01,7.279092525105994582e-01,5.543124715892814303e-01,7.944385696567977106e-01,2.745736295013513351e-01,3.407204577230594222e-01
1.249140383980351388e+01,1.271627292624196315e+01,1.347344416131736899e+01,1.323837704367761248e+01,1.346680540103775137e+01,1.334071311158123052e+01,1.328332040185804352e+01,1.390520257796073977e+01,1.391158103743592811e+01,1.431168635365989417e+01,1.423613571802926714e+01,1.678005489787388171e+01,9.765850186306915148e+00,3.999573362505493446e+00,1.343489901945361664e-01,3.668012978273966773e-01,4.132010363515591922e-01,7.025561575413108439e-01,4.135678017705717857e-01,2.054066683624230505e-01
1.146377895905480315e+01,1.225976645670371390e+01,1.266276969820541964e+01,1.383136164400021961e+01,1.405795114124544831e+01,1.351078557769365140e+01,1.381058585201910027e+01,1.073797206012462535e+00,1.333561015224116186e+00,7.999113478001271815e-01,6.611014957342760123e-01,3.569458475009432141e-01,6.673993634371218064e-01,8.974985959680301661e-01,6.463247039509989467e-01,5.249187690601991862e-01,7.681269596482954709e-01,4.819776074993259440e-01,4.720623802553508552e-01,1.509107923917131222e-01
1.216769797914840723e+01,1.218392857800395390e+01,1.246210462423922927e+01,1.332231209602487354e+01,1.349076249441147546e+01,1.362985011165924831e+01,1.361478919500967777e+01,1.552644677627425729e+01,1.529179723402654467e+01,1.544620835665781122e+01,1.703708087477145128e+01,1.494177818909678379e+01,1.533774462484706014e+01,1.493147479737256411e+01,1.382013197238620705e+01,6.740180635579515744e-01,3.455696255854647791e-01,5.712623007973743894e-01,8.490209537824389141e-01,9.770963849532230405e-01
1.392356326077604756e+01,1.323418146869407508e+01,1.379677564940640622e+01,1.359208960025918245e+01,1.364022994067406636e+01,1.380919286562201975e+01,1.412813496124027424e+01,1.390418084844462143e+01,1.341121757551135119e+01,1.630169948751003872e+01,1.534180930388058073e+01,1.519485317301987770e+01,1.551146160082776682e+01,1.559774306152355372e+01,1.590154553278839877e+01,1.384133011771165656e+01,1.451556969282929010e+01,1.443301775004243837e+01,1.410233085202841430e+01,1.407370294362684149e+01
1.468140842282211089e+01,1.342456079289052973e+01,1.374980519236861198e+01,1.415160877773307746e+01,1.359814491302773298e+01,1.340610197706430284e+01,1.350637250186405858e+01,1.564165432259093791e+01,1.536977751089797017e+01,3.342759793460542195e+00,1.886699814737239356e+00,2.186438179962019834e+00,4.819927517860880251e+00,3.720509697275162786e-01,3.021318885026528789e-01,2.496998581346894508e-01,5.327506103161916418e-01,5.354670132090499912e-01,4.935530957863269452e-01,4.247035098052345803e-01
1.382794568577713079e+01,1.375236179105488610e+01,1.356837969482146278e+01,1.339849417981289648e+01,1.356565699262373492e+01,1.377103017979047195e+01,1.335144652512123997e+01,1.360630314614963687e+01,1.371340948644684232e+01,1.568319303181712243e+01,1.565295269169333991e+01,1.583988822492349335e+01,1.575798160697587846e+01,1.612321393629989075e+01,1.576270425766392158e+01,1.252654190305495963e+00,8.609604169497588888e-01,4.804170636121523480e-02,2.835469920698177049e-01,4.800286181820397902e-01
1.361334456049915786e+01,1.281587737034451102e+01,1.365057672916533527e+01,1.337133885523275190e+01,1.346410728684630875e+01,1.358234537999135227e+01,1.386208551093117691e+01,1.375354510854015722e+01,1.380127970629695788e+01,1.593935473749221821e+01,1.676604357078316099e+01,1.557075264814482196e+01,1.480698251911544006e+01,1.498724157530288004e+01,1.427174223543175380e+01,1.348914880344572298e+00,1.625910916533660933e+00,9.766896241799682965e-01,8.262565155414882678e-01,4.331692916709214969e-01
1.250038596424530546e+01,1.261850750157465662e+01,1.349668708518736082e+01,1.359008786106836908e+01,1.369152881905657182e+01,1.356829701829655654e+01,1.345833157678682035e+01,1.380696080265958869e+01,2.042616250929952137e+00,1.736928682180829631e+00,1.259295356203298910e+00,8.192584140922416491e-01,7.499501515081464786e-01,5.934217278744423618e-01,6.179035766849884093e-01,5.104594672129691979e-01,3.430746831416984777e-01,5.982090963111840187e-01,3.414596973623568732e-01,9.780034567730204742e-01
1.282205903495560229e+01,1.327498967410042319e+01,1.358857533353362612e+01,1.329729549685034939e+01,1.342389938978638853e+01,1.329506301733385598e+01,1.383208374049871736e+01,1.339752680567174004e+01,1.377220628288194426e+01,1.378139433389529600e+01,1.535084401282645317e+01,4.940698842595067086e-01,5.571533279701629260e-01,4.849589007053092815e-01,3.227113506878234173e-01,3.546911166545969052e-01,2.853844688189786649e-01,1.682109011362223350e-01,4.226733743117586095e-01,6.606242461804933130e-01
1.387653341961769371e+01,1.274598418045201598e+01,1.246616972637048271e+01,1.386745140215886174e+01,1.369217202320658799e+01,1.363354456399995485e+01,1.357742233119271980e+01,1.394882308307963292e+01,1.403495942917143680e+01,1.327659706432224773e+01,1.526899489575018265e+01,1.609233540711067079e+01,1.618282105680966865e+01,1.529443920979236893e+01,1.371829868314024736e+01,1.587911341185514402e+01,6.648629065235270863e-01,4.331358163517455839e-01,1.435489985213444231e-01,3.750855400521544980e-01
1.440687148828034481e+01,1.278008542464971065e+01,1.326034383564189412e+01,1.303357611691209073e+01,1.323392321490466372e+01,1.335710865051596130e+01,1.350899214771628820e+01,1.395737014273495724e+01,1.399068005694124039e+01,6.371878589179952312e-01,3.927985222839545099e-01,7.261355766977302117e-01,4.761754685119946595e-01,5.941869415923795028e-01,3.851293435753679328e-01,1.596505911672373157e-01,5.790456242272916665e-01,2.414747368537797922e-01,2.580464636940745238e-01,3.352620557715002003e-01
1.290388282394630082e+01,1.340605584972617059e+01,1.349742199324124847e+01,1.367161112578990156e+01,1.363831094185224835e+01,1.371449667448355747e+01,1.349958028779948016e+01,1.263249971311592112e+01,1.403300562135996898e+01,1.704746080952656939e+01,7.900265105167018076e-01,2.108872036401329420e-01,5.509318150011862647e-01,5.042574624092929225e-01,2.461890508083976747e-01,3.981543096407426097e-01,3.601575093595701382e-01,5.969776320164734695e-01,2.401080678602271479e-01,2.568699495890326978e-01
1.262065725189575538e+01,1.358022887985646499e+01,1.321586497918421976e+01,1.320242168064943122e+01,1.370924557528702792e+01,1.354879423124091176e+01,1.358977999088664923e+01,1.367446912623598188e+01,1.340796682333042256e+01,2.779711571770416612e+00,2.644770321824652104e+00,3.261197008433713851e-01,4.857790661457626613e-01,4.526326859204985453e-01,1.041955557860555270e+00,5.299517292942447222e-01,5.436824945577726220e-01,6.914289949291996251e-01,1.454501698490726358e-01,3.391936512954109029e-01
1.313208733022419139e+01,1.321620851742315494e+01,1.339501304948188398e+01,1.355872254584066283e+01,1.386172909769021011e+01,1.392115861803751997e+01,1.371431587635561655e+01,1.347740033510002178e+01,8.932576681173141964e+00,9.194205875027533281e+00,9.191046553833482236e+00,1.570844931431117075e+01,1.464966090539003574e+01,1.579051076582175250e+00,5.570040061592111957e-01,5.255569457647335518e-01,7.041083973463009293e-01,1.898082547630665917e-01,3.012985329006850344e-01,5.271076106637733183e-01
1.229402508595115506e+01,1.267385499237076019e+01,1.384917675670377868e+01,1.341036723268724096e+01,1.362022581841884517e+01,1.371965066952135714e+01,1.368324559180507194e+01,1.370944379053734075e+01,1.399227451217353213e+01,1.506739798607186387e+01,1.490057792077496401e+01,1.460012597023339076e+01,1.385332171132173329e+01,1.537536091071640243e+01,1.118002301986742220e+00,1.439809245426127760e+00,1.125681623810829368e+00,7.327718709946721143e-01,6.144747567993198434e-01,6.227859623979391523e-01
1.362887469008581398e+01,1.328122564409717654e+01,1.365808155263717616e+01,1.366400343243626558e+01,1.353215052266481244e+01,1.378501386167701526e+01,1.354076925737512660e+01,9.224385726885589776e+00,1.385029875234286401e+01,1.546087906620297581e+01,1.032590421026363003e+00,8.845780884058358495e-01,5.508966590687841558e-01,6.336606762542719151e-01,5.668554273978599900e-01,3.800696255824824732e-01,6.429686819699227396e-01,4.891912251761888486e-01,1.742300943189852291e-01,6.194652482328177889e-01
1.353075449986051026e+01,1.281844663707902399e+01,1.340202475849834585e+01,1.387530416322657700e+01,1.397953512716900271e+01,1.384761081041219555e+01,1.377408868967678757e+01,1.714195220067857051e+01,1.565949259088735346e+01,1.558264943616554987e+01,1.597767390422240119e+01,1.406503172176106808e+01,1.501960942660288723e+01,1.373782150991073481e+00,1.182134446451725607e+00,3.511969602294562898e-01,7.429685409513986372e-01,6.240271686422511621e-01,1.355177538580862873e-01,2.802929301631084114e-01
1.304263883708055083e+01,1.374047728386745604e+01,1.389156393905499520e+01,1.350024626701138963e+01,1.357718696820601068e+01,1.350574784582310883e+01,1.353525695423118336e+01,1.376329278318528893e+01,1.389039023978153331e+01,1.634476172735244859e+01,1.553229520088914128e+01,1.710921854380399454e+00,1.073052296203144268e-01,6.984943354887832578e-01,1.125327880286658838e-01,6.912983264293026675e-01,2.536224507067449951e-01,4.903858594353055489e-01,3.142491876030421016e-01,1.783417654206449487e-01
