1.440574192121236763e+01,1.343504589397015891e+01,1.290853721404481647e+01,1.408404793432858959e+01,1.268949388394290345e+01,7.633125895929507188e+00,1.044121839620719960e+01,1.235359228776450990e+01,1.351754368985883303e+01,9.781820731490874499e-01,9.537570937668443660e-01,1.475876791313175751e+01,9.422269537760635805e-01,1.366015558395160134e+01,1.504693659336294687e+01,9.384078296997068191e-01,9.341494186084869922e-01,9.347722427458293737e-01,9.362314009695422712e-01,1.347944014530773060e+01,1.349917791400251765e+01,1.417164122345590549e+01,1.417822189856298820e+01,9.338371490472433534e-01,9.338055198134287416e-01,9.330333237402586022e-01,9.319232719782531982e-01,1.564080874805900301e+01
1.244062065446793675e+01,1.441099590645852935e+01,1.436221162388207873e+01,1.259281686724023608e+01,1.266384554101057525e+01,1.705569860640177993e+01,1.356309302008647677e+01,1.355239406649733169e+01,1.352008361770595890e+01,2.020496536565112855e+00,1.596267985768026776e+01,9.434127074050987494e-01,1.703266530841045778e+01,9.391360675659851109e-01,1.704189998528824646e+01,9.384916878020745923e-01,9.346279124076952716e-01,9.342143651816668948e-01,9.362517760858076743e-01,1.347781591529627221e+01,9.354325386495310202e-01,4.657976600590774119e+00,9.329350549940990112e-01,9.337877245025487660e-01,1.339769157737440430e+01,9.330408183007627976e-01,1.412500794602031817e+01,9.319009563262026230e-01
1.368778387924636242e+01,1.245785880477812135e+01,1.407742560015832645e+01,1.395532532727148656e+01,1.252755945106996016e+01,1.426218923998403376e+01,7.550339153178454055e+00,1.035453322933230069e+01,1.351803863357296542e+01,6.324163740959545699e+00,5.974468506907844478e+00,9.434128191539439268e-01,1.321557284740885940e+01,9.391361915968149399e-01,9.382741455750785997e-01,9.384920494359664245e-01,9.341877797320160548e-01,9.347060684853807366e-01,1.508436678867132663e+01,9.357582858053596908e-01,9.354952753254668352e-01,9.336093158069104225e-01,1.417822011589497500e+01,1.416573185061874796e+01,1.420950218881778682e+01,1.431497164384930798e+01,9.319074170091011799e-01,1.431607664422899262e+01
1.440575202206411731e+01,1.441493500254488858e+01,1.437326265348729137e+01,1.395503292489593328e+01,1.351820806050540469e+01,1.354434963522363766e+01,1.041159041272462105e+01,7.522921533465865451e+00,1.351788494851052569e+01,1.014945206223911889e+01,9.278881715620928006e+00,9.440589269523675942e-01,9.422375978539025976e-01,9.391382385555753221e-01,9.389168737151450950e-01,3.411839600999071909e+00,9.341198629375542239e-01,9.347736017322169078e-01,9.364950896932426883e-01,1.507882194663722508e+01,1.415298477613765549e+01,9.333139197067036319e-01,1.562955073513441207e+01,9.337714405281930530e-01,1.419336608217808404e+01,1.587281079374900550e+01,9.319306608770180356e-01,1.412961544001332825e+01
1.440187922388544983e+01,1.441099626038067782e+01,1.369523916159849541e+01,1.395503184891662585e+01,1.137008105667425539e+01,1.426219004136661184e+01,1.356306009632077547e+01,8.606989125552720665e+00,1.352002307711329010e+01,6.325244086531913723e+00,9.537467577802660745e-01,9.440612044617333609e-01,9.422239659886225693e-01,1.319307477305773091e+01,9.383456658209298196e-01,9.384857361175023005e-01,9.341131202511023801e-01,1.659512717897760581e+01,1.508450559130316471e+01,9.359927877349444314e-01,9.355059060111610147e-01,9.333205268054354242e-01,9.333262759996875380e-01,9.337888706700619990e-01,9.338367087566252778e-01,9.330374140721713339e-01,9.319256889903168029e-01,9.318785280447882124e-01
1.343649739024069412e+01,1.262751456843266062e+01,1.263848999471414736e+01,1.294236995633585430e+01,1.222811212010986992e+01,1.354450707038651203e+01,1.356309639477729689e+01,7.523218726597360906e+00,9.766517615451919099e+00,1.729413259079209908e+01,1.702222097613081431e+01,1.475876797946013852e+01,1.348510858121221290e+01,9.391376421375139394e-01,9.383646285575747426e-01,1.509671261477456738e+01,1.333677542766499080e+01,1.509567839752277152e+01,9.363280293934103105e-01,9.355430228385971381e-01,9.354362566345912899e-01,9.333328795228733599e-01,4.649745764118335067e+00,4.653894377209950584e+00,9.338336139828286031e-01,1.410671141338325185e+01,1.588313839103308567e+01,9.318716746955346686e-01
1.343671568356439749e+01,1.244062786368337470e+01,1.408016255205746958e+01,1.395503195422622689e+01,1.351820163641568939e+01,1.354474927230360670e+01,8.656744235590132064e+00,1.520915202307345382e+01,8.117427209365946084e+00,1.240260275620869912e+01,9.537811387913240901e-01,9.438685230742642762e-01,1.322053891056879671e+01,9.393243073971901946e-01,9.382962864893384936e-01,9.384948409551447934e-01,9.346538059228384210e-01,9.341119996824878147e-01,8.040280684982930026e+00,1.655232178268022736e+01,9.354340137248269293e-01,9.333802555016798008e-01,9.331447685496561117e-01,1.339428531008425338e+01,9.338424458748865176e-01,1.431617461442326267e+01,9.319277436033907014e-01,1.947524082065689655e+01
1.438333383875489702e+01,1.263243422163904661e+01,1.262253569357630845e+01,1.395500703630702866e+01,9.481968323001343180e+00,1.354405771976163919e+01,1.231165007610785800e+01,7.117573345156661624e+00,7.552400380435592808e+00,1.015445215752463604e+01,9.537343999262936078e-01,9.433815817012378702e-01,9.422292206352268495e-01,1.365432970495117893e+01,9.383380511145358316e-01,9.384897059817325360e-01,9.342670712168726910e-01,9.346697230005465151e-01,9.364964567634315173e-01,9.357715535709139054e-01,9.354062829726962347e-01,9.333224112433103903e-01,9.329472207585748356e-01,1.339425737513494319e+01,9.338285026661468091e-01,9.330341228925709274e-01,1.431686775777020948e+01,9.319046188297770428e-01
1.262686690676981449e+01,1.440573970043013396e+01,1.369523973544755080e+01,1.450009562305582556e+01,1.266555334170194413e+01,1.354434947719130911e+01,1.044178369002497142e+01,7.523038637117283933e+00,7.552972167389357949e+00,1.729385428361771204e+01,1.596745190041010432e+01,1.475876712928040391e+01,9.422252330560783040e-01,9.391368228836949328e-01,9.383416329752438667e-01,9.384820041866716034e-01,9.346583551768558040e-01,9.346967555284797502e-01,1.102498079917311280e+01,9.357925720141013759e-01,9.354943019137755833e-01,1.416562295133341465e+01,1.417821660778841597e+01,1.359878773959656151e+01,1.419434800994640611e+01,4.637218057200853671e+00,9.319279961829715075e-01,9.318732116499213181e-01
1.244063063439079997e+01,1.343589478768941525e+01,1.264082283116356997e+01,1.370724294172977231e+01,1.345753200699312302e+01,7.635887336170727124e+00,1.356308547505574857e+01,7.117524345409981912e+00,9.900600175036158745e+00,6.325230703656734121e+00,1.474885331704771119e+01,1.475889534632534428e+01,9.422414873929335632e-01,9.389027387388029222e-01,9.381615243104426405e-01,9.384921085456232603e-01,9.345828612157554005e-01,1.509033144507353974e+01,1.356608376334103205e+01,9.355391151991847565e-01,9.355065232092039107e-01,1.416658289743075727e+01,1.562958171229852766e+01,1.359572148030854599e+01,9.338375198852173487e-01,1.431207447202792515e+01,1.431700837390986791e+01,9.318936524930157006e-01
