3.114635318031756483e+01,1.440470197852932976e+01,1.612937480541533120e+01,1.395940388181451297e+01,1.529879008651832883e+01,1.505065541238431770e+01,1.556324060598984893e+01,1.379493086571869576e+01,1.381806824554074176e+01,2.324614818802781357e+01,8.439900854511908079e+00,1.779247648016763961e+01,4.672640372805386022e+00,1.336047414416838919e+01,2.455692351496373860e+01,2.648792800351236920e+01,8.375699403269736276e-01,5.075516816602524406e-01,5.409337037511657842e-01,6.077035244885411913e+00,2.256573025586014136e+00,1.463447011960718469e-01,4.881703327619992816e-01,2.509784496030154632e-01,4.204168595226807081e-01,5.346384649118479659e-02,3.812420122371852904e-01,6.044306020081753328e-01,5.104649098386596640e-01,4.111277996660802070e-01,5.995091031520763947e-01,5.691719123205122299e-01,4.700451856968502207e-01,4.661006009944999029e-01,3.893212064518912219e-01,2.063695888386082311e-01,4.773094790260916098e-01,5.921382687246588006e-01,3.156715833001021432e-01,4.096582833709392357e-01,4.886661980938787342e-01,5.995915084172008802e-01,3.220320456769809603e-01,4.972872011373595802e-01,2.161992874467127679e-01,6.832473630910913531e-01,6.726279918273814218e-01,3.503942805374614666e-01,5.033477815667922739e-01,1.085665523805973365e+00,4.215320545334246827e-01,5.584174078273311803e-01,4.191786091301073491e-01,4.022319188203942186e-01,1.992888298647870482e-01,6.960239609370891811e-01,2.292080020092798209e-01,5.518932683292739894e-01,6.947639177829096901e-01,7.247316116607019909e-01,5.436013892864374197e-01,3.340378185118479948e-01,6.350404901997007689e-01,3.945657735167450442e-01,7.579842520687162244e-01,1.455962233116686599e-01,4.301811692808106824e-01,4.557606089958448070e-01,1.090174419711206627e-01,1.784227124857936386e-01,3.019689473461971141e-01,1.151524511920265920e-01,4.436899084564382978e-01,3.431485095958630716e-01,6.549363816513401604e-01,5.123000539101338902e-01,6.678092624059499272e-02,6.801255616645115465e-01,4.108785614716724544e-01,4.308836063101961211e-01,2.402511057266484007e-01,4.077458877418502214e-01,2.239691814966800754e-01,2.749939638501618933e-01,2.376743996627394273e-01,4.420270927170924513e-01,4.654185045763887807e-01,1.191328441026389823e-01,2.912844011588953674e-01,2.578544640876374583e-01,1.791955213488065635e-01,4.137358086134625967e-01,1.054099016654922866e-01,1.920820912145360104e-01,3.058458649263212648e-01,4.575554400601881677e-01,6.330704810470663690e-02,2.854292814732055650e-01,3.547325103102031973e-01,3.494975109581573980e-01,1.394289009621549058e-01,4.127821364224550371e-01,1.292249444033876371e-01,3.293241376753771044e-01,1.916938447054738481e-01,1.128902068703083184e-01,4.357813600619731553e-01,9.307289011837779902e-02,3.918999538497564550e-01
1.861229716671303436e+01,1.838661795361986506e+01,1.941458444448205256e+01,2.472327626987553728e+01,1.539584646874670604e+01,1.544681611209957950e+01,2.320973015448185350e+01,1.593152195320894116e+01,1.633179712695302754e+01,1.132752296931361613e+01,1.572636211230510739e+01,2.817490448431230377e+01,2.377232906162821990e+01,2.442316121956352148e+01,2.615555020218157267e+01,2.500380024952750802e+01,2.641181092330642599e+01,1.319265662083825141e+01,2.052957225007460451e+01,2.288710936601141555e+01,1.351395988456005171e+01,8.112445355157260618e-01,4.976230451940125143e-01,5.906992955411404234e-01,7.950733456438180413e-01,7.207866471805937092e-01,5.159106880963383324e-01,3.244830027852217413e-01,5.122321094725499346e-01,2.032851207721482201e-01,6.354302243653581206e-01,2.866992787993538627e-01,5.388005274649206866e-01,5.719129319316820226e-01,3.364349462269163316e-01,4.138314060693547569e-01,3.021933111430246677e-01,4.022092503182757017e-01,3.792491651807409769e-01,2.207886051810545869e-01,2.940287922798555109e-01,3.678507637863275836e-01,5.471104140133088434e-01,2.089340931708200955e-01,3.707837251464180528e-01,5.514944495319140660e-01,6.474774669354312895e-01,6.345502958865689713e-01,5.519876336750370038e-01,2.566870740550817320e-01,3.121078250897977857e-01,5.334657581930941639e-01,5.706245215670884274e-01,3.031591098258873407e-01,5.787271274127578913e-01,5.085458431262769308e-01,1.107267677291389474e-01,7.074097989913213924e-01,3.130427518029457734e-01,6.348890664881844392e-01,4.777144657998340649e-01,4.191997287902165525e-01,5.011500654907787844e-01,4.366715998597769932e-01,2.193385131807719102e-01,3.963237043531303017e-01,4.647508965316534124e-01,6.496644180155227710e-01,4.569749841523113032e-01,6.565599929910245214e-01,4.459571466976848808e-01,2.158025084065650356e-01,4.647826851842890572e-01,6.362428830085736786e-01,5.815042970033095643e-02,2.448745623847776443e-01,5.534558085057009746e-01,7.049101700825646244e-01,2.340635535932502065e-01,2.710609965096063556e-01,2.901297063016893274e-01,4.056145179561264635e-01,1.419020558905755292e-01,3.987088152903991989e-01,5.484280957363029119e-01,7.053593644465961932e-01,4.933519822050642656e-01,3.438489805533490595e-01,5.862398878297844229e-01,6.425495783357689783e-01,2.882840481585465242e-01,1.237580600928504665e-01,3.745183657539677968e-01,9.320879962140431463e-01,4.554759711311289760e-01,1.836155228745220691e-01,4.690769513957926407e-01,2.111154477152893949e-01,4.644812637807582134e-01,5.175037391153894939e-01,2.356558380570686895e-01,3.530921232757112116e-01,3.478686836919463454e-01,3.839686960803872506e-01,1.422145374890979030e-01,1.472138247602233496e-01,2.371427798701666589e-01,5.492465991084843902e-01,2.481649391373321190e-01
2.764537105908276260e+01,3.051420997625399778e+01,2.444776450013144498e+01,2.186005982459639085e+01,1.046079412371672213e+01,2.233122253153205250e+01,1.396875201753149121e+01,1.626230636911994409e+01,1.581362383402849403e+01,2.115558058922119500e+01,9.607039317041534687e+00,9.486627283059409166e+00,6.892056978221418717e+00,1.043807898419162328e+01,1.205036215399860389e+01,1.031635192348022834e+01,1.598841184009915573e+01,2.610293015854832888e+01,1.197764121115541514e+01,1.204105306333065606e+01,1.666438625759369074e+01,6.380043528136329911e-01,1.632015458403893504e+01,1.940190177872110455e+00,2.261274573049243131e+01,7.365922052240471807e+00,1.827650488656894057e+00,6.994555151137242799e-01,1.492190278548297888e+00,1.681263850028775986e+00,1.370230955068579881e+01,7.789442395325893997e+00,1.175573872043851331e+00,7.844557473080325805e-01,7.671581363122930153e-01,3.969009203576907563e-01,2.304019326580809823e-01,6.174052603323439969e-01,1.608775397264899376e-01,1.871939874938824133e-01,4.475879344012950734e-01,5.070834016996720317e-01,4.148607393945765165e-01,2.114438586379220053e-01,2.655849203831671113e-01,1.371924880349718601e-01,3.295009154800329076e-01,4.657516365374879119e-01,4.477857684132522387e-01,5.586988137171100544e-01,2.680362273776921711e-01,4.446916537352904042e-01,8.080092008024315486e-01,8.036413660422934147e-01,7.945171058481395043e-01,4.730900590894957514e-01,6.125295166564828087e-01,4.409788952008502627e-01,3.925887772467553938e-01,3.243964305267516002e-01,6.037060723255170958e-01,4.121267319299493637e-01,7.546926840969667705e-01,5.480469768268857456e-01,5.999162258314361118e-01,2.913365478711502088e-01,5.000535332352500362e-01,3.431054488271174097e-01,6.262336878825980335e-02,4.543400434168539670e-01,2.365432134892226090e-01,1.178844442250325808e-01,3.367600218055745165e-01,4.947804730247855054e-01,1.329505386495681840e-01,5.870721813961267133e-01,4.862164423067307228e-01,5.266224910705294970e-01,7.105301697977203235e-01,3.045911305071931641e-01,4.124830717123358359e-01,5.425356879803179266e-01,1.373074412242867859e-01,5.914167959914301553e-01,1.522434902381535893e-01,5.271088990418966169e-01,7.039274403166945193e-01,4.263471082877122731e-01,2.343837218938856770e-01,3.424284693520154299e-01,3.515254048289205291e-01,1.589995942642055682e-01,1.956696801084499282e-01,3.006202395565584773e-01,3.385313746380745892e-01,2.938970996213546849e-01,2.986468896441530352e-01,1.994701145841625833e-01,4.843714622889161991e-01,1.358260807241470081e-01,3.735953097852316440e-01,1.180948351478045416e-01,2.760179855764431922e-01,3.466523921032709787e-01,1.694375481118119697e-01,5.855973602163747627e-01,1.980008950167865822e-01,3.888464728497980083e-01,1.245890183067375895e-01
1.897712229368821113e+01,1.910148543319865411e+01,2.037454854420495920e+01,1.131847284010310517e+01,1.384979630152618668e+01,1.530250633641137448e+01,2.523073262826512320e+01,1.157428024196077843e+01,1.495281479411844394e+01,1.485748888184425276e+01,1.562693402678665855e+01,2.575061756278362779e+01,2.083789125808590015e+01,1.427260031493298875e+01,1.389605265053862126e+01,1.366227715878564553e+01,1.557951856326259765e+01,1.601593011115663145e+01,1.577977943772453884e+01,7.976190025793827409e+00,7.689231436175401946e+00,1.585205021347208287e+01,7.569826275400226123e+00,7.530426694522081021e+00,5.457244040412063235e+00,9.892648097967185805e+00,1.729003318264344502e+00,1.627138980197255780e-01,2.182250202455660038e+00,1.451518641642668861e+00,2.402850820650335617e+00,1.521474016456917511e+01,1.783490107459460816e+01,1.328238191655186862e+00,1.217865135209669525e+01,9.549299437176857808e+00,1.662496760212839542e+00,1.049238669269862534e+00,6.951376315072552714e-01,3.329954546754888556e-01,4.147759292461319358e-01,6.478047675230113045e-01,3.285902874635154847e-01,7.403927751093463128e-01,5.062710764660081075e-01,1.631693527582008529e-01,5.416906165959813890e-01,3.518025511644760073e-01,2.328583437928165023e-01,3.525433059146285686e-01,4.364950051456045199e-01,6.500382598379729204e-01,2.362688951383682956e-01,3.195950303484537125e-01,4.547951584165689787e-01,4.885187346811182829e-01,5.100782907082008766e-01,4.456725576870996242e-01,5.191751573842388057e-01,7.019486426490617603e-01,5.574539907278529549e-01,5.215163414191802405e-01,4.630701441869097268e-01,3.748124069005635550e-01,5.049333609334385464e-01,3.437937754722193984e-01,4.241947947918269790e-01,6.254997433813139773e-01,4.911801443788021970e-01,4.403178236137208490e-01,3.295543059059983237e-01,3.621375184110889323e-01,5.851097269949309121e-01,2.247674163829866956e-01,4.385858251466448476e-01,7.859093051773129446e-01,5.505520660109565201e-01,9.691877803883218456e-02,5.121451085680404081e-01,4.129282211596074781e-01,5.161872669955022142e-01,7.160661343416973024e-01,2.790290737882734629e-01,2.604271104778396184e-01,2.274427201130243548e-01,2.628040419680711601e-02,4.527874484914409248e-01,6.948443597701604579e-01,1.161525946431742617e-01,4.081587434026617278e-01,2.012334294186281514e-01,4.355744948289326235e-01,2.109499074631153992e-01,3.183791170698501150e-01,1.347728559088554046e-01,2.252013901297445775e-01,2.623872139316524299e-01,2.377598563368764628e-01,4.639388543784997987e-01,1.818866563912727996e-01,4.286113963869493393e-01,2.114907010380095154e-01,2.252810660949372545e-01,2.471224511025582049e-01,4.174389417377993849e-01,6.421271011980378418e-01,7.630996948648164357e-01,6.201923093941314608e-02,5.063430486838355060e-01
1.341263472524670597e+01,1.536736474308785105e+01,1.389271738762018771e+01,1.443159840334270960e+01,1.696152351889170262e+01,1.425798271884177382e+01,9.490329199724888198e+00,9.859405549539831171e+00,8.480092370432524618e+00,2.366368330019586352e+01,8.689880253226371920e+00,8.695802088907843341e+00,8.551355408710863415e+00,8.499038874828633183e+00,9.678249781021364129e+00,5.583652942409437214e-01,1.960464402615549606e-01,1.142592372451558980e+00,3.630031859371999348e-01,6.319581774040377020e-01,5.192728940191371212e-01,5.417219553418147759e-01,4.550702878743564384e-01,5.385454466704908683e-01,8.618082513973236436e-01,3.640038871659181385e-01,6.210943805680542162e-01,2.250733376406570396e-01,3.887968692041178231e-01,2.819115059785137212e-01,5.799553457698503056e-01,1.314005498925943094e-01,3.973677340480055720e-01,5.728021923323964870e-01,4.561633394828894517e-01,3.681172827601646991e-01,5.144799402372467467e-01,2.522174600345724604e-01,2.882764244407490795e-01,2.788801260722876263e-01,2.258573385846318893e-01,1.967990161380853975e-01,3.956246994731787425e-01,6.885257644783822351e-02,8.165992375371943224e-01,6.146959648978409518e-01,5.484284134584456183e-01,5.618559741145171538e-01,2.135655792493026672e-01,5.869873940575358606e-01,6.498235940038051828e-01,5.672465201486615732e-02,6.482971014448818403e-01,2.175746143082970263e-01,6.694179948236946842e-01,6.816879088059271119e-01,8.283312185769806102e-02,5.321585729400636344e-01,2.788882175708685129e-01,2.025855980646525945e-01,7.667593038403449635e-01,4.326148965858964690e-01,3.402456982921562845e-01,1.907837368932387145e-01,2.660402850200074276e-01,6.019644598203173214e-01,5.088487454106200847e-01,1.754133106940251874e-01,6.392071048258998189e-01,2.093241079104722346e-01,3.852469800815818690e-01,5.545730824258418012e-01,2.650427289438001544e-01,2.955688820879200374e-01,4.016746883847654992e-01,5.353857042370834263e-01,4.033379486695138350e-01,9.642922656900236589e-02,3.936835418995506819e-01,3.810806777694658587e-01,6.221312426600139611e-01,1.660846107400484328e-01,1.781625005748246893e-01,1.611493814768749089e-01,1.683165528834142943e-01,6.877561701580946207e-02,4.648858372723494448e-01,1.813581529449896090e-01,3.210721491999748989e-01,4.863061219756210640e-01,3.940915853077484043e-01,4.623866403756498045e-01,2.472472391069146028e-02,1.228822733271070083e-01,3.423780064681072877e-01,5.792509050591546776e-02,2.960261973564442539e-01,5.142048794944988899e-01,3.551733816681996170e-01,2.571491373449572015e-01,4.540132871475092147e-01,1.010331488025616453e-01,1.501154923056949864e-01,8.655119628370486207e-02,2.504804072720924757e-01,6.403219415273480042e-01,3.709541577010028734e-01,8.650731173354600512e-02,3.079151427142415853e-01
3.098292401883866987e+01,1.771799922097017443e+01,1.645246461966982920e+01,2.651302208987785036e+01,1.505455206426475812e+01,1.584511722819046931e+01,1.237154107172700179e+01,1.591804134359946055e+01,1.609014127632431723e+01,1.441994671702259012e+01,1.631101514959340548e+01,1.595951712752772522e+01,2.470705331178409381e+01,1.536565517779903622e+01,6.635800301140662327e+00,1.788489284121492418e+01,6.801410429655458501e+00,5.660261901294348919e-01,9.496635579437594510e-01,9.493488783358067451e+00,4.070320269375966582e+00,2.381886152207030261e+00,1.786749555402422640e+00,8.685785611736957179e+00,3.606692734060794603e-01,2.487770003932153473e-01,2.571979915569880260e-01,5.944155469050576013e-01,5.990245735432137009e-01,4.074206810149960667e-01,6.761877348902600726e-02,5.575001821072299579e-01,6.583365066732275173e-01,1.844963223345524317e-01,5.147346764333177171e-01,4.521158155871630724e-01,3.497967076075725879e-01,5.122044092319030240e-01,2.888631129798701624e-01,3.965149659117911396e-01,7.864221097844902031e-02,2.335287155390999014e-01,3.653696979180740545e-01,3.011501479159147676e-01,4.744812902230980400e-01,4.930511486932622756e-01,3.233417016777816455e-01,4.026184985091412205e-01,5.157923208161808715e-01,3.725024866296067216e-01,4.787304848169993687e-01,5.027320811142647061e-01,5.471873413704633204e-01,5.857617331001132577e-01,1.157704388344925339e-01,2.421464714328946388e-01,2.121738724979135571e-01,5.020075229103926340e-01,5.856701503715415758e-01,3.166431861680359394e-01,3.136877250458683375e-01,6.229206618575021670e-01,5.138076146168937264e-01,6.175699904049950506e-01,2.241051831253519366e-01,5.964787133013788045e-01,3.704977776930701849e-01,4.254333573810307190e-01,2.348213097277550010e-01,4.454613128905224317e-01,5.693669490092192476e-01,1.638310853306546855e-01,7.087567066595590326e-01,3.977759959880741158e-01,9.248795436154573502e-02,4.826045208330039804e-01,2.088975715623566098e-01,6.907862359249362649e-01,1.727223664504251299e-01,7.076452131523651434e-02,3.624664479444322240e-01,4.511092833449290573e-01,6.646814044162422386e-01,2.805612508267092964e-01,4.736927192516479646e-01,4.078066105682904841e-01,3.778607058302506649e-01,3.439886396225260157e-01,2.604146834699782587e-01,1.116568064240628932e-01,5.612392987808373368e-01,1.999764223905561300e-01,3.081159082742516153e-01,4.838968826951673963e-01,3.545936630711668536e-01,7.229314045471362249e-01,3.505188602056280578e-01,4.718929029874829872e-01,2.688418365603764681e-01,2.334724351651488727e-01,1.747595219411670342e-01,4.831091885487473481e-01,7.045932944838937395e-01,6.083223180899643978e-01,8.136916894025870706e-01,3.802215446594288117e-01,1.662434144089103560e-01,3.352202599969490437e-01,4.040859655081883162e-01
2.277514672015992758e+01,2.644064240106173713e+01,2.618735818344611843e+01,2.612422394865175335e+01,2.603053591061358674e+01,1.522387775162060386e+01,1.894479302698356449e+01,1.593838166730293260e+01,2.439299485666958844e+01,1.578485744250854772e+01,2.568566340137887138e+01,1.513845427349899708e+01,1.412266083644911774e+01,1.696128413518185241e+01,1.542868235859898363e+01,2.660033934029287295e+01,8.313896983063438384e+00,1.086400565637507576e+01,1.812874943924775328e+00,4.920745572976148452e+00,4.711017808322635503e+00,4.140340282163892383e+00,4.492865459297498809e+00,2.167738729937342956e+00,4.987482806014970294e+00,7.439789480871966676e-01,9.538775168582831476e-01,2.582799845728978028e+00,9.548341208200663566e-01,1.128227630208209042e+00,1.463213817887714097e+00,9.240772331200747258e-01,7.223286073299403087e-01,2.201450501908172042e-01,3.746964121433737360e-01,1.789795823754561088e-01,3.678547650404505043e-01,2.491321908078178160e-01,4.554250958719618936e-01,5.675054353053541334e-01,5.485298145859328622e-01,3.945466779253259948e-01,2.509484674271569848e-01,2.805526578792285619e-01,4.368475370035865835e-01,7.175640965282387151e-01,4.201901140345479235e-01,5.190555711261313210e-01,1.019193437612398584e-01,4.839256261956741967e-01,3.852540562983542971e-01,3.655324656690335794e-01,5.504920129280564955e-01,8.023650366344298179e-01,5.325492260970444702e-01,5.469131392756320098e-01,5.411455539046894359e-01,5.957031176135986206e-01,1.760367644109805119e-01,1.174953002349880538e-01,4.106988754165254996e-01,5.861811748742599137e-01,6.718891859140845302e-01,6.280502560891567665e-01,2.142629995821924982e-01,3.238933600908898702e-01,2.819481071705305375e-01,1.803144191947043951e-01,7.113015074039515939e-01,6.707393657291966793e-01,4.849231275261703389e-01,2.708905301675261224e-01,4.363314761400994835e-01,1.920783261787536444e-01,4.425735677148971980e-01,4.067700476558750999e-01,2.957564480157808817e-01,2.666670372419636670e-01,2.945229427965982971e-01,1.943045850201392255e-01,3.186621663068651134e-01,3.161767208480395497e-01,1.139023959922098594e-01,1.910502194467329773e-01,2.541983616757581554e-01,1.990137572032102120e-01,1.406060933105263699e-01,1.649273936292009191e-01,2.788386629112438730e-01,2.162018883922406931e-01,2.837264058566464353e-01,3.386579514668029423e-01,3.488749511949910675e-01,1.434735835101144663e-01,5.995943324032594335e-01,2.628439028619727336e-01,3.651175895951322414e-01,4.141534974529473834e-01,7.571168240408977790e-02,6.982574922116666083e-02,2.419074686138437957e-01,1.516239787784721127e-01,6.097110921789219429e-01,2.767206383814059811e-01,2.514124668654393324e-01,2.804271448704893088e-01,6.002410177049699591e-01,6.830423472579896793e-02,2.227586615388144342e-01
2.342750580580743858e+01,1.756922714126523388e+01,1.431670827100023402e+01,1.774591467279437040e+01,1.985870557940251757e+01,1.673667190557051399e+01,1.688856052477918368e+01,1.741855091863747163e+01,1.658698978188072459e+01,1.070609954479850856e+01,1.594190746135062398e+01,2.098936159800143031e+01,1.599043485277496579e+01,2.647316110386259780e+01,1.597324451409032875e+01,2.643177010539282890e+01,3.333256226868330430e+01,1.503632722241544872e+00,1.627121378188887491e+01,1.868625880049826993e+00,1.488425410020823136e+01,1.504045877384680097e+00,1.105171317761752148e+00,8.129763038154447230e-01,1.285129994696654787e+00,7.046651564524248901e-01,8.759159920063770421e-01,3.141966609040680591e-01,8.661820718444126488e-01,7.563209961650421143e-01,7.760670177125648106e-01,6.103522966926138160e-01,2.849519645204680041e-01,3.477740576483100421e-01,4.957798750449717295e-01,2.663718375322995380e-01,3.357628550822948088e-01,4.933573475771194095e-01,3.299068042099858045e-01,5.415214915819214214e-01,3.225998579641541353e-01,5.850583929503162528e-01,4.297729405775412292e-01,5.123509318530340417e-01,2.648081371322381639e-01,8.385877258540417323e-01,4.377030220921776515e-01,5.908115282742084640e-01,3.503816003168502835e-01,5.936866585740501190e-01,3.860098116851639616e-01,5.913331725123758265e-01,4.122667188233046787e-01,2.279762961525021170e-01,5.056682466509528906e-01,3.034114999663833911e-01,6.575632581277917055e-01,2.487307915050718798e-01,6.050953902112246041e-01,4.314480254650755464e-01,1.297398005238244723e-01,6.533286120533329244e-01,2.451307040056513453e-01,4.580824860245364394e-01,4.131143001121374003e-01,5.397078482815603762e-01,4.234172904648093039e-01,2.077716162305341119e-01,1.810852374649304375e-01,5.504282867733397699e-01,5.391357973788125646e-01,1.775441800921648272e-01,4.669355843909055448e-01,6.680607140511846120e-01,4.571546449880614094e-01,4.640622458115176707e-01,6.635984121915947664e-01,4.053861024057164864e-01,3.474010525413785411e-01,4.366715166360182754e-01,1.559813680708741213e-01,1.256865054241549373e-01,3.345117311727827114e-01,5.006588116651093934e-01,3.113668582251621908e-01,3.515377458890455165e-01,1.248306526802358679e-01,8.047378894914070102e-02,4.007526336397460587e-01,2.799560689717421336e-01,4.860144792761333932e-01,4.902403226565976158e-01,8.832289484142648306e-02,1.628094070986763620e-01,4.424973397090669058e-01,2.664522627633460483e-01,1.918402426021331431e-01,2.828800768522354292e-01,2.817239104365837910e-01,8.312816144818764574e-02,2.220239573459160398e-01,7.293199367970255864e-02,1.750422248549950988e-01,2.867160474467703724e-01,5.494974168489569211e-01,1.232077001082538675e-01,1.197919613294397695e-01,1.574006668547320298e-01,3.646193136451082728e-02
1.912998173745069508e+01,1.973924982482241219e+01,2.417173432585207493e+01,1.930770648484903873e+01,1.930401800478560048e+01,2.431170454445537743e+01,2.589405094111896943e+01,1.067290937119700800e+01,1.878092720866466436e+01,1.628607650452140021e+01,1.139653896784530929e+01,1.525714670805179551e+01,1.819679224778188598e+01,2.666786930310730952e+01,1.549996573918771503e+01,1.945908734750813807e+01,6.820889588132447834e+00,7.001277415007692184e+00,1.332729336940286657e+01,6.510453900379694403e+00,2.247291578022861813e+01,6.496017018751173211e+00,1.009288242522825385e+01,1.293073564260340014e+01,1.886465038389359705e+01,1.658304448682305976e+00,1.650138826779343093e+00,7.414589123921229152e-01,5.488067200734574325e-01,2.635480367502890942e-01,4.102967527477192622e-01,4.645103126638469027e-01,2.667061929229098127e-01,3.974288664324650000e-01,4.957731423311574348e-01,7.208483851159962486e-01,5.186749670098625975e-01,3.907654489964410560e-01,2.190911537635693851e-01,3.275631419394695043e-01,2.894971748026484160e-01,5.601034011668608592e-01,5.005498712231267744e-01,3.573632287141200736e-01,2.788854850336573987e-01,5.736773731713912250e-01,4.129023316899843588e-01,4.518150721687297366e-01,4.535004860763187096e-01,2.001294420615893077e-01,6.019715944882271241e-01,4.499939409536319879e-01,3.866896404132844633e-01,6.165605486210152808e-01,2.382822207319995611e-01,4.464287730146017097e-01,6.743538540204535581e-01,4.545011230768810639e-01,4.263516254107324044e-01,2.726968726396761800e-01,5.616850652742935712e-02,6.146434319407220181e-01,3.064616886654629169e-01,3.610500650718355686e-01,6.157530211098134476e-01,4.895190948991862689e-01,7.182610004930511938e-01,5.230847229038865231e-01,4.709591579865668454e-01,4.910129900412673609e-01,4.645276179650406068e-01,3.942568706267308154e-01,6.043254152693536829e-01,2.949655231488764184e-01,4.989345095783820350e-02,3.137527569920293136e-01,4.624560497022024985e-01,5.089626423063049465e-01,6.266668105989519066e-01,6.802272225519732096e-01,5.096718828189949341e-02,2.289345575267675015e-01,1.569235462417977456e-01,2.017589303110763621e-01,6.037576054075413090e-01,3.210168544889736575e-01,2.854647617088148515e-01,6.230602725792717678e-01,7.631883792434707159e-01,4.261945574027607431e-01,7.537358418724557918e-01,2.891427882066459065e-01,1.475390445462133882e-01,2.671373771513156914e-01,5.413353176874244888e-01,2.178758290115400398e-01,4.834208969478547280e-01,2.072501835972266893e-01,2.401894867419941404e-01,3.222721022521715661e-01,2.506048109252088096e-01,1.969577343208452069e-01,3.238725934876418577e-01,9.513764024973277167e-02,1.410658195813812299e-01,1.993474249570313106e-01,1.243981201139422316e-01,4.849777201440967911e-01,3.228241978277275326e-01
1.661524257632779467e+01,2.309486207189061346e+01,2.442405101956859426e+01,1.527966607970788004e+01,1.590943098206162709e+01,1.571292171796306825e+01,1.498316486678267090e+01,2.591401385901941978e+01,1.611020880249484222e+01,1.610827060116494991e+01,2.632326196923995809e+01,2.650876643403287503e+01,1.469016863563848041e+01,7.776418120458265193e+00,1.598494921128487611e+01,2.706143781796261294e+01,1.895442749678322603e+00,1.642617491336218816e+00,1.562018893300929356e+00,2.853689540510887301e+00,7.030525971735435142e-01,1.027129352176864741e+00,7.211847152260136840e-01,1.542796770919067639e-01,4.373947301081458905e-01,2.278304042522571737e-01,4.455696814363575009e-01,4.186104783911041155e-02,5.196016843542579089e-01,2.775628121418642347e-01,3.371195218254519066e-01,5.011373460584109818e-01,4.686931409990735542e-01,2.086319785287557849e-01,2.871151793061031410e-01,1.929450721746018282e-01,8.905035206654851043e-01,2.090513422929298759e-01,4.278253495357830505e-01,2.576644520745081102e-01,1.878438769496122984e-01,2.730153400590124013e-01,5.756301386797811892e-01,4.813288919159722790e-01,3.110306852388320942e-01,4.513314237868214507e-01,4.532284520147203954e-01,6.858820938925347388e-01,5.705889216030382016e-01,6.406862028448616353e-02,4.971998232078531088e-01,5.527878029820864070e-01,2.546190882397302291e-01,4.191727254639145972e-01,1.267561847911417849e-01,3.342957479855059311e-01,3.404167867697350247e-01,4.173383524734005645e-01,5.035209658850570147e-01,2.159233633780181794e-01,4.785355903935111233e-01,2.546483450416871519e-01,2.610889171042565793e-01,6.474158799105722562e-01,2.031827789817697572e-01,1.184806517936721620e-01,4.301358311687449310e-01,4.429383456878396852e-01,3.886749083857248266e-01,3.379118424926053077e-01,3.986444554348891334e-01,4.382445888880436291e-01,3.768325658228188213e-01,2.775683781380520188e-01,3.609469308801512843e-01,4.933273888431001231e-01,5.447357338174416697e-01,3.704598228702550844e-01,1.427156793790287093e-01,7.097793374846328440e-02,4.765700120358428715e-01,7.279496293276976893e-01,5.769969455644201606e-01,7.691643122960414303e-01,6.398955675208646277e-01,4.026562283637419304e-01,5.292688160625292904e-01,3.997354007148887778e-01,8.147563336436114412e-02,3.440806885299290685e-01,1.524021002325215701e-01,1.470766382759433888e-01,3.331622387121821460e-01,5.695284088188851124e-01,1.870417155402705200e-01,8.677173839947374678e-02,9.509899175121060144e-02,2.670002006890777047e-01,2.997889574690705272e-01,4.071930348158543933e-01,3.867349484325965925e-01,9.789546987740233019e-02,1.235398467202661749e-01,4.921846846646602547e-01,2.241561445528090224e-01,3.700035655664132839e-01,3.675497467655479689e-01,1.981303331030687953e-01,3.832492685299452861e-01
