1.316278451280760464e+01,1.317900649969286775e+01,1.333003635096161688e+01,1.398617406012123254e+01,1.354830554473971027e+01,1.352205719564290121e+01,1.326613057022757225e+01,1.343019211010508762e+01,1.364600497680918600e+01,1.346338177357481491e+01,1.389252440229619445e+01,9.903991460852789031e-01,9.319589502459703079e-01,1.951279364146577266e-01,5.380583916713279624e-01,7.494328769232929677e-01,3.041486281422965954e-01,3.684348897862358418e-01,8.055957618761854233e-01,6.187487750979435708e-01,6.087311147188296800e-01,3.546742105659002053e-01,4.397001505532214249e-01,2.740233480186181625e-01,3.494388375977413030e-01,3.077969761635961921e-01,5.616626227891959866e-01,2.900389659587203073e-01
1.331249734542566721e+01,1.320879053382811819e+01,1.259672047618893309e+01,1.232456454981053184e+01,1.373074715012420022e+01,1.362514853133389892e+01,1.344532952501923972e+01,1.336261401718939723e+01,1.340271714774217315e+01,1.367555148025935097e+01,1.582898473877531131e+01,1.577480552194952956e+01,1.567550282682872087e+01,1.523747516056472762e+01,1.500334361838035768e+01,7.656690108438047870e-01,4.446808513687392050e+00,5.874925989053028097e-01,4.283553352512756263e+00,3.693851830437928085e-01,5.574589803123988219e-01,5.504432484908675649e-01,6.221448047626063627e-01,4.856446187918784796e-01,7.170015432315330894e-01,3.951807531898763326e-01,3.856315782721995156e-01,4.246961639790780563e-01
1.216642450166960465e+01,1.332440238166852353e+01,1.241264714882114184e+01,1.234741478793982417e+01,1.260947314132532071e+01,1.365569674274959411e+01,1.356341000182031209e+01,1.332115935667777684e+01,1.369704418977951832e+01,6.043492083330523457e+00,6.156341670348640882e+00,5.894343758762119911e+00,1.726797752602919456e+00,1.727194919798995976e+00,1.691139757626003659e+00,1.148378836895206145e+00,6.705024403206689687e-01,2.641168162662270724e-01,3.756557809137416881e-01,3.087869150345181057e-01,7.533085041142433269e-01,4.138230237046210402e-01,3.911079628896298455e-01,9.059543697219324399e-02,6.888789792161058578e-01,6.709310142513971176e-01,6.530500299478156911e-01,2.455016118205204101e-01
1.422795552088992643e+01,1.260318246996075153e+01,1.266345704188232446e+01,1.230321156447357112e+01,1.352046483921514408e+01,1.356045562687473982e+01,1.373719787185010510e+01,1.338277737924032174e+01,1.370915203860404397e+01,1.357421584904410850e+01,1.348174477848965713e+00,1.320784422480309805e+00,1.487079153041977575e+00,7.258756782556954334e-01,4.801547863785408099e-01,3.008673431799263609e-01,2.786999543699466009e-01,4.915749973320091559e-01,7.138365718467740706e-01,2.729618411957205337e-01,7.408111184405882232e-01,4.156521932063605429e-01,5.637942444498500461e-01,5.390311022378752037e-01,5.324616196916650557e-01,2.777901614885029402e-01,5.426940991919102508e-01,5.605378382918734248e-01
1.258907544632816311e+01,1.255874144050081220e+01,1.258663835601673320e+01,1.352107336435293305e+01,1.364585443208252080e+01,1.337249852489732937e+01,1.350872996232613943e+01,1.315861781631104677e+01,1.324148289247616006e+01,1.254042961480601193e+01,1.501331340628698996e+01,5.990307948579923547e+00,9.561764284173289496e+00,1.572373748984731279e+01,1.099997140913182347e+00,3.219236380272031961e-01,3.566577790612922572e-01,3.191780805012069955e-01,5.869912674726240898e-01,9.608903535497337334e-01,4.379646742418312200e-01,2.338647464021373912e-01,4.020734593496362863e-01,4.318432548509305580e-01,3.987579921840050390e-01,6.135827254852580515e-01,1.829553274550254627e-01,5.861213628516469543e-01
1.333666629647031421e+01,1.259334968680042266e+01,1.242949864836726270e+01,1.236583708275096960e+01,1.332227170489933421e+01,1.359024842290698487e+01,1.354158569811388446e+01,1.355868090121695069e+01,1.334866645845628774e+01,5.987977801594070115e+00,5.636096789572142995e+00,2.113482168751718238e+00,1.090934589346407968e+00,8.081041474533754432e-01,5.195054318897898149e-01,5.372026569907457638e-01,4.900830333150159590e-01,7.783365856257801196e-01,4.997043293472084313e-01,6.316225610864826256e-01,4.653166937049910135e-01,5.673332747027061140e-01,5.140346696213045075e-01,5.544613635861369572e-01,5.351197851450755216e-01,5.470710756656812501e-01,6.112771399928087490e-01,5.112977423958683376e-01
1.276953564653405593e+01,1.258414545277336849e+01,1.250669788996353482e+01,1.242143157969977274e+01,1.364631194432616645e+01,1.342343793905056870e+01,1.375331772487268189e+01,1.383787167369133364e+01,1.338862742815900475e+01,1.360519875680490998e+01,1.591616583416306518e+01,1.485030780671354123e+01,1.584523875535149529e+01,1.514851894301838264e+01,1.282450576003256293e+00,1.328049361638899972e+00,5.145904664449553190e-01,1.293449063255224241e-01,4.157874886582404450e-01,6.529761932519687617e-01,6.567042061282294396e-01,3.037798670395330247e-01,1.634228681826309093e-01,6.200082686116190622e-01,2.021185132833418774e-01,7.219186512807616030e-01,1.580160433994126645e-01,6.886940946282569254e-01
1.275792287283046988e+01,1.234757481974628668e+01,1.352917186295987761e+01,1.224006728615361084e+01,1.347192742603427185e+01,1.364694687597078904e+01,1.356655312066554231e+01,1.368908176099029106e+01,1.365991685154049584e+01,1.370016102937595015e+01,3.249393047002323565e-01,2.732327295027593417e-01,5.987976859182811973e-01,5.461522363551540860e-01,3.936871044174741763e-01,5.069328178694810783e-01,7.182191800431882989e-01,3.963900991199748591e-01,4.979220392044588217e-01,5.071319703784242794e-01,7.412446656568971726e-01,3.865150425803261514e-01,3.680755216025072829e-01,2.621828389448353502e-01,5.232153840398926503e-01,2.372581507217939867e-01,7.117018568670072654e-01,3.524735646142489465e-01
1.369127369565652508e+01,1.257876406368481881e+01,1.337266090003922869e+01,1.230892009776636087e+01,1.342620152652393983e+01,1.347332021171024508e+01,1.370460268752148103e+01,1.347212652720892478e+01,1.343936193146928737e+01,1.008523877609771269e+01,5.006980780959140453e-01,7.825313711972475827e-01,7.322355945540135469e-01,5.724131650984813913e-01,6.495247168961042483e-01,4.867727038685533136e-01,7.111165635661932383e-01,3.183722371849651567e-01,4.128129811720517850e-01,3.363613339145932191e-01,4.588913581818748755e-01,4.704055429590219273e-01,5.198099320665706680e-01,6.819315623651528435e-01,7.163648314088436053e-02,2.878422113453423248e-01,5.284705341078600738e-02,3.022494289352000707e-01
1.218134749295821173e+01,1.255798271984540904e+01,1.329437836277372220e+01,1.250469497690732901e+01,1.343396132516273234e+01,1.343041309475024114e+01,1.344444197472391167e+01,1.353596160877859944e+01,1.338523700492556401e+01,1.316610408160438972e+01,1.517790277981012004e+01,1.541896995006536564e+01,1.494149548465055233e+01,1.569140813310154670e+01,5.283684037442336612e-01,2.065729860802727913e+00,7.995360435438464419e-02,4.030359635079401870e-01,3.234796237813405417e-01,5.084584582393133489e-01,6.053980320594660736e-01,5.360223522965226195e-01,2.729826309344384194e-01,3.042852459728194736e-01,7.340714227121925006e-01,4.709308994624437084e-01,7.010324150878016747e-01,6.645553982786008840e-01
1.272842392866655814e+01,1.271850822963139116e+01,1.245201663843378093e+01,1.243641364519848658e+01,1.225831915422063645e+01,1.354506814132441406e+01,1.328079756709105830e+01,1.055691472599873393e+01,1.362606458186400893e+01,1.222025859650776347e+01,1.595309326760308011e+01,6.110098943553103013e+00,1.212131332079964485e+00,6.729303646825066654e-01,6.344248338408816634e-01,1.687228908758240387e-01,5.421576702588652985e-01,4.639678340475029139e-01,3.924145943437740702e-01,6.311998706925325830e-01,6.633793275397146250e-01,6.106434006351776356e-01,6.031739342372809398e-01,3.514247435148304399e-01,2.591600462878969058e-01,4.441780574277819915e-01,5.793040832781448657e-01,1.982475641952923529e-01
1.389583085411257457e+01,1.371760955920126257e+01,1.330589553103391687e+01,1.215267164069992667e+01,1.323855525526936106e+01,1.351079410404988401e+01,1.377032874785085426e+01,1.366585682855199302e+01,1.324807661745489007e+01,1.365704903755754884e+01,6.196107548780656060e+00,1.463609156195468408e+01,1.469519753014105135e+01,1.539352506422036981e+01,7.121534220664900161e-01,7.631979170384833866e-01,6.879943030775036439e-01,6.081242921297957960e-01,5.933867288615836122e-01,5.958668008346108547e-01,2.770772770693004650e-01,2.634813977774909666e-01,3.450753846980033068e-01,9.070624748960900430e-01,8.277610898362188774e-01,4.501872358378679606e-01,5.601603212087236106e-01,6.081396946383043067e-01
