1.403713770349909495e+01,1.375728112563047567e+01,1.293713895723214691e+01,9.078524589095209762e+00,1.044122755802758107e+01,7.512775590940441006e+00,6.340990619011996010e+00,9.318559064015111915e+00,9.428705147793600139e-01,1.342208009505272770e+01,1.704142773872122518e+01,9.338554486468607641e-01,1.360615300450108300e+01,9.363399911069476556e-01,9.354446056589045266e-01,1.486702246200396971e+01,9.337841677372490379e-01,1.335767416647600925e+01,9.322101090430552350e-01,4.658165907677962458e+00
1.288319986682965634e+01,1.421859420938606888e+01,1.293704999633881769e+01,7.802591725927985777e+00,1.044185891087639639e+01,6.533175156800482775e+00,8.566016390423733640e+00,9.517665932105409121e-01,9.918517104880205437e+00,1.492260394486645581e+01,1.506675879013872610e+01,1.333450420731850095e+01,1.360446317344158373e+01,4.625181025368588550e+00,1.507728502591707631e+01,1.647451890694464893e+01,9.337706904316738221e-01,1.565287499667191717e+01,1.371188087467287708e+01,9.318794109916519464e-01
1.263545372789133303e+01,1.406909403905864586e+01,1.256594306797807015e+01,5.669360393457595571e+00,9.354971111267786910e+00,1.061937782556756638e+01,1.244515480692868259e+01,9.514902334401434958e-01,9.428576691509719110e-01,1.707919058354128339e+01,9.222266068757903668e+00,9.338579480607455130e-01,9.344325968175927200e-01,9.368864497516734557e-01,1.349803774198670858e+01,1.416585430948384605e+01,9.337695509974989205e-01,9.344262850892429695e-01,7.951209811987166809e+00,1.363933787346786097e+01
1.442002646851823222e+01,1.445165302466386592e+01,1.304129642302462955e+01,1.418386221663370428e+01,1.356321425905747802e+01,1.003875662336947983e+01,1.353472222573812189e+01,1.216934627214905618e+01,9.432745111342617506e-01,1.492665466171499489e+01,2.040581786011145837e+01,9.338482318667096216e-01,9.344040929777661653e-01,9.363240660878028310e-01,1.395337578417361257e+01,9.334696088706307959e-01,1.645778167224187527e+01,4.645471077400403104e+00,1.942199187408008854e+01,1.343778571615014883e+01
1.343870617140792589e+01,1.244388157232358694e+01,1.392080885286945069e+01,1.263168061775305340e+01,1.356309495102502183e+01,1.349725220968756112e+01,1.782414152476079749e+01,9.517456943012806425e-01,9.428296012238728263e-01,9.391261772831754895e-01,9.382035201310527928e-01,1.363093079134114127e+01,9.350924166300562668e-01,1.349671144989998339e+01,1.415386570165331470e+01,9.334714086127574584e-01,9.337821450009619051e-01,1.408352433263834236e+01,1.432696601269553227e+01,1.335703501180157815e+01
1.262816484859250110e+01,1.259048081905965688e+01,1.256499609454287558e+01,1.428535461574157139e+01,1.356309636151224751e+01,8.300415327092441231e+00,9.820778786694939200e-01,5.956332567220125718e+00,9.428313015672203923e-01,9.391271797078033501e-01,9.382028412751814983e-01,9.338451365574331753e-01,1.310404583679879131e+01,1.377174833566030898e+01,4.688928121051273656e+00,1.486558692823899719e+01,1.206957363374879577e+01,9.344217775616949773e-01,4.636323803807617772e+00,9.318813935701022455e-01
1.262686507460091256e+01,1.259064470896282728e+01,1.217145043213792732e+01,7.245599123285540344e+00,1.041109175724237446e+01,1.025169021292323634e+01,1.244515155548671004e+01,1.385319790867102085e+01,7.331374595930207683e+00,7.923413100290929378e+00,1.506282316438122670e+01,1.356384852012152464e+01,9.351152952903611926e-01,1.365666665608042152e+01,1.415177295857466611e+01,9.334672376575333663e-01,9.339688066487026319e-01,1.408346570903980322e+01,9.790770453998433709e+00,1.950332210216526363e+01
1.440574118894921440e+01,1.289917859067404038e+01,1.341053109461532955e+01,9.686710827016550951e+00,1.044121748160258711e+01,9.700522182477838484e+00,9.820777807933576131e-01,9.517309251131389480e-01,9.433015387278460562e-01,1.492287316155464083e+01,1.704936619333878411e+01,1.363983075454912886e+01,9.344039621071407176e-01,1.048987006644339459e+01,1.415378556998356707e+01,1.400938127092161523e+01,1.401680076693355481e+01,4.645336817476745317e+00,1.612943249933096013e+01,1.431615671397918632e+01
1.262817370564756203e+01,1.343782744450605193e+01,1.256596543533017574e+01,1.428528713886826296e+01,8.656745226849430708e+00,1.004405787388848381e+01,8.920609614500706996e+00,9.517456540183655278e-01,5.881645440241209499e+00,1.682139480458990732e+01,9.380972949012883477e-01,9.338482000150342133e-01,1.393971012364865913e+01,1.377175984928225105e+01,1.349917699273553673e+01,9.334751261092534280e-01,9.337834137110800903e-01,1.337794283345986379e+01,9.322106529646509987e-01,9.318897065520792555e-01
1.262529787748539079e+01,1.343803670663785610e+01,1.340958495376125548e+01,5.173984325936350714e+00,1.231154071367370584e+01,1.334797372992671605e+01,8.026152771728852997e+00,1.614756925794977249e+01,5.881636933892379737e+00,1.656852395531678113e+01,9.382179891387034676e-01,9.338555545335475161e-01,9.344085895420393140e-01,9.363659655018217176e-01,1.870331218926989436e+01,1.303501154099260972e+01,1.416197495229587666e+01,8.388766352797953019e+00,1.300978108745750461e+01,7.545333091280777893e+00
